stationid,component,time,unit,meantype,value,meta_name,meta_owner,meta_location,x_coord,y_coord,z_coord
03:1413,Stickstoffmonoxid,1661427000,µg/m³,HMW,5.0,Wiener Neudorf Hauptstraße,Amt der Niederösterreichischen Landesregierung,Abfallwirtschaftszentrum,16.329,48.0843,210.0
05:5032,Stickstoffmonoxid,1661427000,µg/m³,HMW,5.0,Tamsweg Untere Postgasse,Amt der Salzburger Landesregierung,Parkplatz Untere Postgasse 2,13.80804,47.12566,1025.0
06:179,Stickstoffmonoxid,1661427000,µg/m³,HMW,5.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
09:STAD,Stickstoffmonoxid,1661427000,µg/m³,HMW,5.0,Stadlau,Gemeinde Wien - MA22 Umweltschutz,"Hausgrundweg 23, Gstr. 254/1",16.458345,48.226360833333,159.0
03:0599,Stickstoffmonoxid,1661427000,µg/m³,HMW,6.0,Klosterneuburg B14 (Bahnhof Klosterneuburg-Kierling),Amt der Niederösterreichischen Landesregierung,Parkplatz Bahnhof Klosterneuburg-Kierling,16.3279444,48.30822222,170.0
03:1902,Stickstoffmonoxid,1661427000,µg/m³,HMW,6.0,Zwentendorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,"Zwentendorf, Lindenplatz Freiwillige Feuerwehr Zwentendorf",15.90706,48.34509,200.0
03:2501,Stickstoffmonoxid,1661427000,µg/m³,HMW,6.0,Krems,Amt der Niederösterreichischen Landesregierung,"St.Paul-Gasse/Rechte Kremszeile 54, Sportplatz",15.619166,48.40861,200.0
06:145,Stickstoffmonoxid,1661427000,µg/m³,HMW,6.0,Kapfenberg St. Martin,Amt der Steiermärkischen Landesregierung,"St. Martin, Anton Buchalka-Straße 13, Ecke Friedhofweg",15.29032,47.44583333333333,517.0
06:197,Stickstoffmonoxid,1661427000,µg/m³,HMW,6.0,Leibnitz Lastenstraße,Amt der Steiermärkischen Landesregierung,"Lastenstraße 12, Volksschule",15.540555555555557,46.77833333333333,272.0
09:A23,Stickstoffmonoxid,1661427000,µg/m³,HMW,6.0,A23 Südosttangente/Wehlistraße,Gemeinde Wien - MA22 Umweltschutz,"Wehlistraße 366, Gstr.Nr.2157/250",16.43455,48.20306,162.0
06:106,Stickstoffmonoxid,1661427000,µg/m³,HMW,7.0,Köflach,Amt der Steiermärkischen Landesregierung,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",15.086667,47.06333,445.0
03:0065,Stickstoffmonoxid,1661427000,µg/m³,HMW,8.0,"Purkersdorf, Tullnerbachstraße",Amt der Niederösterreichischen Landesregierung,"Neukurkersdorf, Gemeindebauhof, Tullnerbachstraße (B44)",16.1434,48.1955,260.0
03:0101,Stickstoffmonoxid,1661427000,µg/m³,HMW,8.0,Amstetten,Amt der Niederösterreichischen Landesregierung,"Anzengruberstraße, Parkplatz vor der Schule",14.8788,48.1199,270.0
03:2301,Stickstoffmonoxid,1661427000,µg/m³,HMW,8.0,St. Pölten Eybnerstraße,Amt der Niederösterreichischen Landesregierung,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule",15.6325,48.2116,270.0
07:2110,Stickstoffmonoxid,1661427000,µg/m³,HMW,8.0,Innsbruck Zentrum - Fallmerayerstraße,Amt der Tiroler Landesregierung,Fallmerayerstraße Ecke Maximilianstrasse,11.3923611,47.2626194,577.0
07:2227,Stickstoffmonoxid,1661427000,µg/m³,HMW,8.0,Hall in Tirol Untere Lend,Amt der Tiroler Landesregierung,Parkplatz beim Sportplatz Untere Lend,11.512497,47.27807,558.0
06:180,Stickstoffmonoxid,1661427000,µg/m³,HMW,9.0,Bruck an der Mur Flurgasse,Amt der Steiermärkischen Landesregierung,"Flurgasse 2, Ecke Oberdorfer Straße",15.253333,47.409443,485.0
07:2315,Stickstoffmonoxid,1661427000,µg/m³,HMW,9.0,Imst Inntalautobahn A12,Amt der Tiroler Landesregierung,"Inntalautobahn A12 km 132,56",10.7357167,47.2169472,719.0
09:TAB,Stickstoffmonoxid,1661427000,µg/m³,HMW,9.0,Taborstraße,Gemeinde Wien - MA22 Umweltschutz,Ecke Taborstraße - Glockengasse,16.3809180555556,48.2167394444444,162.0
09:GAUD,Stickstoffmonoxid,1661427000,µg/m³,HMW,10.0,Gaudenzdorf,Gemeinde Wien - MA22 Umweltschutz,"Umspannwerk Gaudenzdorfer Gürtel, Dunklerg. 1-7/O. Perl-Weg",16.3393311111111,48.1871469444444,179.0
07:2821,Stickstoffmonoxid,1661427000,µg/m³,HMW,13.0,"Vomp A12 Inntalautobahn, Raststätte",Amt der Tiroler Landesregierung,"A12, 100 m östl. der Autobahnraststätte",11.692028,47.348774,557.0
04:S404,Stickstoffmonoxid,1661427000,µg/m³,HMW,17.0,Traun Tischlerstraße,Amt der Oberösterreichischen Landesregierung,Tischlerstrasse Kindergarten,14.23755,48.22535,274.0
06:176,Stickstoffmonoxid,1661427000,µg/m³,HMW,18.0,B116 (Bruck an der Mur),Amt der Steiermärkischen Landesregierung,Wiener Straße 77,15.270528,47.425667,504.0
07:2115,Stickstoffmonoxid,1661427000,µg/m³,HMW,18.0,Vill Zenzenhof A13,Amt der Tiroler Landesregierung,"Vill Zenzenhof, ÖAMTC Fahrtechnikzentrum, Handlhofweg 81",11.392064,47.225578,732.0
05:1500,Stickstoffmonoxid,1661427000,µg/m³,HMW,21.0,Salzburg Stadtautobahn A1,Amt der Salzburger Landesregierung,"Oberst Lepperdinger-Straße, Parkplatz Stadion Klessheim",13.000439,47.814861,425.0
05:2300,Stickstoffmonoxid,1661427000,µg/m³,HMW,21.0,Hallein A10 Tauernautobahn,Amt der Salzburger Landesregierung,"westlich A10, Brücke Almbach - Brücke Wiestaler Straße",13.10815,47.69135,445.0
03:2302,Stickstoffmonoxid,1661427000,µg/m³,HMW,22.0,St. Pölten Europaplatz,Amt der Niederösterreichischen Landesregierung,Europaplatz,15.6204,48.2013,271.0
04:S184,Stickstoffmonoxid,1661427000,µg/m³,HMW,23.0,"Linz Stadtpark, Noßbergerstraße",Amt der Oberösterreichischen Landesregierung,"Noßbergerstraße, hinter Museumstraße 34a",14.297502777777778,48.30611944444444,260.0
05:2000,Stickstoffmonoxid,1661427000,µg/m³,HMW,29.0,Hallein B159 Kreisverkehr Salzachtalstr./Europastr.,Amt der Salzburger Landesregierung,"Kreisverkehr Hagerkreuzung, S-Seite",13.09995,47.68259,440.0
01:0004,Kohlenmonoxid,1661427000,mg/m³,HMW,0.1,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
06:170,Kohlenmonoxid,1661427000,mg/m³,HMW,0.1,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
10:SON1,Kohlenmonoxid,1661427000,mg/m³,HMW,0.1,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
01:0001,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
03:1401,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Mödling Bachgasse,Amt der Niederösterreichischen Landesregierung,Untere Bachgasse (Park vor Schule),16.3022222,48.0861111,215.0
03:1402,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Vösendorf - Peter Jordan-Straße,Amt der Niederösterreichischen Landesregierung,Nähe Peter Jordan-Straße 4-6,16.33145,48.12474,194.0
03:2302,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,St. Pölten Europaplatz,Amt der Niederösterreichischen Landesregierung,Europaplatz,15.6204,48.2013,271.0
03:2701,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,"Schwechat Sportplatz, Mühlgasse",Amt der Niederösterreichischen Landesregierung,"Phönix-Sportplatz, Mühlgasse/Radetzkystraße",16.474444444444444,48.145,155.0
05:1000,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Salzburg Rudolfsplatz,Amt der Salzburger Landesregierung,Rudolfsplatz (Grünfläche in der Mitte),13.05329,47.7974,425.0
05:1066,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Salzburg Mirabellplatz,Amt der Salzburger Landesregierung,Mirabellplatz,13.043333,47.8055556,430.0
05:5032,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Tamsweg Untere Postgasse,Amt der Salzburger Landesregierung,Parkplatz Untere Postgasse 2,13.80804,47.12566,1025.0
06:142,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Leoben Donawitz Kindergarten,Amt der Steiermärkischen Landesregierung,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),15.0745,47.37555555555556,555.0
06:164,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Graz Don Bosco,Amt der Steiermärkischen Landesregierung,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",15.416603,47.055611,358.0
06:172,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Graz Mitte Gries,Amt der Steiermärkischen Landesregierung,Platz der Freiwilligen Schützen,15.431945,47.06924,366.0
07:2110,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Innsbruck Zentrum - Fallmerayerstraße,Amt der Tiroler Landesregierung,Fallmerayerstraße Ecke Maximilianstrasse,11.3923611,47.2626194,577.0
10:ILL1,Kohlenmonoxid,1661427000,mg/m³,HMW,0.2,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
05:2000,Kohlenmonoxid,1661427000,mg/m³,HMW,0.3,Hallein B159 Kreisverkehr Salzachtalstr./Europastr.,Amt der Salzburger Landesregierung,"Kreisverkehr Hagerkreuzung, S-Seite",13.09995,47.68259,440.0
09:MBA,Kohlenmonoxid,1661427000,mg/m³,HMW,0.3,Hietzinger Kai,Gemeinde Wien - MA22 Umweltschutz,"Hietzinger Kai 1-3, Magistratisches Bezirksamt XIII, XIV",16.3000202777778,48.1883725,194.0
09:TAB,Kohlenmonoxid,1661427000,mg/m³,HMW,0.3,Taborstraße,Gemeinde Wien - MA22 Umweltschutz,Ecke Taborstraße - Glockengasse,16.3809180555556,48.2167394444444,162.0
07:2106,Feinstaub (PM10),1661427000,µg/m³,HMW,4.0,Innsbruck Reichenau - Andechsstraße,Amt der Tiroler Landesregierung,Andechstrasse 21,11.4169445,47.27129,570.0
04:S125,Feinstaub (PM10),1661427000,µg/m³,HMW,8.0,"Bad Ischl, Rettenbachwaldstraße",Amt der Oberösterreichischen Landesregierung,Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),13.632222222222223,47.71611111111111,460.0
07:2315,Feinstaub (PM10),1661427000,µg/m³,HMW,8.0,Imst Inntalautobahn A12,Amt der Tiroler Landesregierung,"Inntalautobahn A12 km 132,56",10.7357167,47.2169472,719.0
05:1200,Feinstaub (PM10),1661427000,µg/m³,HMW,9.0,"Salzburg Lehener Park, Franz Martin-Straße 1",Amt der Salzburger Landesregierung,Franz Martin-Straße 1,13.03488,47.81565,420.0
05:6072,Feinstaub (PM10),1661427000,µg/m³,HMW,9.0,Zell am See Freizeitzentrum/Eishalle,Amt der Salzburger Landesregierung,"Freizeitzentrum, Steinergasse",12.795124,47.32664,775.0
07:2552,Feinstaub (PM10),1661427000,µg/m³,HMW,9.0,Kufstein Zentrum Praxmarerstraße,Amt der Tiroler Landesregierung,Praxmarerstraße / Josef Egger Straße 5,12.1724111,47.5818083,489.0
06:195,Feinstaub (PM10),1661427000,µg/m³,HMW,10.0,Deutschlandsberg Rathausgasse,Amt der Steiermärkischen Landesregierung,"Rathausgasse 3, Arbeiterkammer",15.212777777777776,46.81388888888888,365.0
05:2300,Feinstaub (PM10),1661427000,µg/m³,HMW,11.0,Hallein A10 Tauernautobahn,Amt der Salzburger Landesregierung,"westlich A10, Brücke Almbach - Brücke Wiestaler Straße",13.10815,47.69135,445.0
05:5019,Feinstaub (PM10),1661427000,µg/m³,HMW,11.0,Zederhaus Lamm,Amt der Salzburger Landesregierung,Zederhaus Lamm,13.54318,47.13378,1140.0
05:5032,Feinstaub (PM10),1661427000,µg/m³,HMW,11.0,Tamsweg Untere Postgasse,Amt der Salzburger Landesregierung,Parkplatz Untere Postgasse 2,13.80804,47.12566,1025.0
07:2519,Feinstaub (PM10),1661427000,µg/m³,HMW,11.0,Brixlegg Innweg,Amt der Tiroler Landesregierung,"Innweg, nördöstlich Gebäude Innweg 16 a",11.8718028,47.4285528,519.0
07:2821,Feinstaub (PM10),1661427000,µg/m³,HMW,11.0,"Vomp A12 Inntalautobahn, Raststätte",Amt der Tiroler Landesregierung,"A12, 100 m östl. der Autobahnraststätte",11.692028,47.348774,557.0
05:1500,Feinstaub (PM10),1661427000,µg/m³,HMW,12.0,Salzburg Stadtautobahn A1,Amt der Salzburger Landesregierung,"Oberst Lepperdinger-Straße, Parkplatz Stadion Klessheim",13.000439,47.814861,425.0
07:2110,Feinstaub (PM10),1661427000,µg/m³,HMW,12.0,Innsbruck Zentrum - Fallmerayerstraße,Amt der Tiroler Landesregierung,Fallmerayerstraße Ecke Maximilianstrasse,11.3923611,47.2626194,577.0
07:2910,Feinstaub (PM10),1661427000,µg/m³,HMW,12.0,Lienz Amlacherkreuzung,Amt der Tiroler Landesregierung,Amlacher Kreuzung,12.765622,46.827732,675.0
05:1066,Feinstaub (PM10),1661427000,µg/m³,HMW,13.0,Salzburg Mirabellplatz,Amt der Salzburger Landesregierung,Mirabellplatz,13.043333,47.8055556,430.0
06:136,Feinstaub (PM10),1661427000,µg/m³,HMW,13.0,Judendorf Süd,Amt der Steiermärkischen Landesregierung,"Ringsiedlung, Murufer",15.351111111111,47.12027777778,375.0
06:143,Feinstaub (PM10),1661427000,µg/m³,HMW,13.0,Leoben Zentrum,Amt der Steiermärkischen Landesregierung,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",15.0889,47.3823,543.0
07:2710,Feinstaub (PM10),1661427000,µg/m³,HMW,13.0,Heiterwang Ort L355,Amt der Tiroler Landesregierung,Ennet der Ach,10.7441167,47.4475972,985.0
04:S108,Feinstaub (PM10),1661427000,µg/m³,HMW,14.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
06:114,Feinstaub (PM10),1661427000,µg/m³,HMW,14.0,Zeltweg Hauptschule,Amt der Steiermärkischen Landesregierung,"Feldgasse, Hauptschule",14.753333,47.1925,675.0
06:156,Feinstaub (PM10),1661427000,µg/m³,HMW,14.0,Masenberg,Amt der Steiermärkischen Landesregierung,"Masenberg, Sender oberhalb von Waldhansl",15.882222,47.34806,1180.0
05:1000,Feinstaub (PM10),1661427000,µg/m³,HMW,15.0,Salzburg Rudolfsplatz,Amt der Salzburger Landesregierung,Rudolfsplatz (Grünfläche in der Mitte),13.05329,47.7974,425.0
07:2227,Feinstaub (PM10),1661427000,µg/m³,HMW,15.0,Hall in Tirol Untere Lend,Amt der Tiroler Landesregierung,Parkplatz beim Sportplatz Untere Lend,11.512497,47.27807,558.0
06:141,Feinstaub (PM10),1661427000,µg/m³,HMW,17.0,Leoben Göss,Amt der Steiermärkischen Landesregierung,"Mayr-Melnhof-Straße, Südende, Kindergarten, Pz.Nr. 503/49 ",15.10361111111111,47.35888888888889,554.0
03:2501,Feinstaub (PM10),1661427000,µg/m³,HMW,18.0,Krems,Amt der Niederösterreichischen Landesregierung,"St.Paul-Gasse/Rechte Kremszeile 54, Sportplatz",15.619166,48.40861,200.0
06:118,Feinstaub (PM10),1661427000,µg/m³,HMW,18.0,"Judenburg, Sportplatz",Amt der Steiermärkischen Landesregierung,"Stadionstraße, südlich des Sportplatzes",14.676666666666666,47.17833333333333,715.0
06:119,Feinstaub (PM10),1661427000,µg/m³,HMW,18.0,Knittelfeld Parkstraße,Amt der Steiermärkischen Landesregierung,"Parkstraße, Pestalozzistraße",14.825277777777778,47.21037,635.0
06:191,Feinstaub (PM10),1661427000,µg/m³,HMW,19.0,Gratwein,Amt der Steiermärkischen Landesregierung,Aufeldstraße,15.3232,47.1357,382.0
06:194,Feinstaub (PM10),1661427000,µg/m³,HMW,19.0,Mürzzuschlag Roseggerpark,Amt der Steiermärkischen Landesregierung,"Roseggerpark, Waldgasse/Roseggergasse",15.673055555555557,47.60472222222222,679.0
06:197,Feinstaub (PM10),1661427000,µg/m³,HMW,19.0,Leibnitz Lastenstraße,Amt der Steiermärkischen Landesregierung,"Lastenstraße 12, Volksschule",15.540555555555557,46.77833333333333,272.0
07:2530,Feinstaub (PM10),1661427000,µg/m³,HMW,19.0,Wörgl Stelzhamerstraße,Amt der Tiroler Landesregierung,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,12.066633,47.4885583,508.0
10:ILL1,Feinstaub (PM10),1661427000,µg/m³,HMW,19.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
03:0101,Feinstaub (PM10),1661427000,µg/m³,HMW,20.0,Amstetten,Amt der Niederösterreichischen Landesregierung,"Anzengruberstraße, Parkplatz vor der Schule",14.8788,48.1199,270.0
03:2301,Feinstaub (PM10),1661427000,µg/m³,HMW,20.0,St. Pölten Eybnerstraße,Amt der Niederösterreichischen Landesregierung,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule",15.6325,48.2116,270.0
03:2302,Feinstaub (PM10),1661427000,µg/m³,HMW,20.0,St. Pölten Europaplatz,Amt der Niederösterreichischen Landesregierung,Europaplatz,15.6204,48.2013,271.0
05:2000,Feinstaub (PM10),1661427000,µg/m³,HMW,20.0,Hallein B159 Kreisverkehr Salzachtalstr./Europastr.,Amt der Salzburger Landesregierung,"Kreisverkehr Hagerkreuzung, S-Seite",13.09995,47.68259,440.0
06:139,Feinstaub (PM10),1661427000,µg/m³,HMW,20.0,Graz West - Eggenberg,Amt der Steiermärkischen Landesregierung,"Gaswerkstrasse 13, Bez. Eggenberg",15.404388,47.069443,370.0
06:151,Feinstaub (PM10),1661427000,µg/m³,HMW,20.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
06:176,Feinstaub (PM10),1661427000,µg/m³,HMW,20.0,B116 (Bruck an der Mur),Amt der Steiermärkischen Landesregierung,Wiener Straße 77,15.270528,47.425667,504.0
03:0104,Feinstaub (PM10),1661427000,µg/m³,HMW,21.0,"St. Valentin A1, Buchenstraße",Amt der Niederösterreichischen Landesregierung,"Attenhofen, Buchenstraße/Kaufpark",14.51954,48.19234,265.0
06:177,Feinstaub (PM10),1661427000,µg/m³,HMW,21.0,Liezen Pyhrnbach,Amt der Steiermärkischen Landesregierung,Alte Gasse 12,14.244676,47.565439,649.0
06:179,Feinstaub (PM10),1661427000,µg/m³,HMW,21.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
10:ZOE2,Feinstaub (PM10),1661427000,µg/m³,HMW,21.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
01:0001,Feinstaub (PM10),1661427000,µg/m³,HMW,22.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
06:170,Feinstaub (PM10),1661427000,µg/m³,HMW,22.0,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
06:178,Feinstaub (PM10),1661427000,µg/m³,HMW,22.0,Weiz Bahnhofstraße,Amt der Steiermärkischen Landesregierung,Bahnhofstraße 7,15.628392,47.215703,459.0
01:0002,Feinstaub (PM10),1661427000,µg/m³,HMW,23.0,Oberschützen,Amt der Burgenländischen Landesregierung,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",16.207863,47.339926,344.0
03:0301,Feinstaub (PM10),1661427000,µg/m³,HMW,24.0,Hainburg Krankenhaus,Amt der Niederösterreichischen Landesregierung,"Parkplatz Bezirkskrankenhaus, Florianistraße",16.95787,48.1442,180.0
03:0502,Feinstaub (PM10),1661427000,µg/m³,HMW,24.0,Heidenreichstein Thaures,Amt der Niederösterreichischen Landesregierung,Thaures,15.04666667,48.8786111,570.0
06:180,Feinstaub (PM10),1661427000,µg/m³,HMW,24.0,Bruck an der Mur Flurgasse,Amt der Steiermärkischen Landesregierung,"Flurgasse 2, Ecke Oberdorfer Straße",15.253333,47.409443,485.0
09:LOB,Feinstaub (PM10),1661427000,µg/m³,HMW,24.0,Lobau,Gemeinde Wien - MA22 Umweltschutz,Lobau Grundwasserwerk,16.5256138888889,48.1620694444444,155.0
03:0407,Feinstaub (PM10),1661427000,µg/m³,HMW,25.0,Groß-Enzersdorf - Glinzendorf,Amt der Niederösterreichischen Landesregierung,L3010 zwischen Glinzendorf und Rutzendorf,16.63638889,48.230833333,150.0
06:138,Feinstaub (PM10),1661427000,µg/m³,HMW,25.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
03:0401,Feinstaub (PM10),1661427000,µg/m³,HMW,26.0,Gänserndorf Baumschulweg,Amt der Niederösterreichischen Landesregierung,Baumschulweg,16.729445,48.33472,161.0
03:1901,Feinstaub (PM10),1661427000,µg/m³,HMW,26.0,Tulln Leopoldgasse,Amt der Niederösterreichischen Landesregierung,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",16.0625,48.329445,178.0
04:S416,Feinstaub (PM10),1661427000,µg/m³,HMW,26.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
06:164,Feinstaub (PM10),1661427000,µg/m³,HMW,26.0,Graz Don Bosco,Amt der Steiermärkischen Landesregierung,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",15.416603,47.055611,358.0
06:171,Feinstaub (PM10),1661427000,µg/m³,HMW,26.0,Graz Ost Petersgasse,Amt der Steiermärkischen Landesregierung,"Petersgasse, gegenüber Eisteichgasse",15.46665,47.05952,366.0
06:198,Feinstaub (PM10),1661427000,µg/m³,HMW,26.0,Fürstenfeld Ungartorweg,Amt der Steiermärkischen Landesregierung,Hauptschule Schillerplatz 2,16.07905,47.04735,276.0
07:2115,Feinstaub (PM10),1661427000,µg/m³,HMW,26.0,Vill Zenzenhof A13,Amt der Tiroler Landesregierung,"Vill Zenzenhof, ÖAMTC Fahrtechnikzentrum, Handlhofweg 81",11.392064,47.225578,732.0
01:0004,Feinstaub (PM10),1661427000,µg/m³,HMW,27.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
03:2701,Feinstaub (PM10),1661427000,µg/m³,HMW,27.0,"Schwechat Sportplatz, Mühlgasse",Amt der Niederösterreichischen Landesregierung,"Phönix-Sportplatz, Mühlgasse/Radetzkystraße",16.474444444444444,48.145,155.0
06:106,Feinstaub (PM10),1661427000,µg/m³,HMW,27.0,Köflach,Amt der Steiermärkischen Landesregierung,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",15.086667,47.06333,445.0
01:0003,Feinstaub (PM10),1661427000,µg/m³,HMW,28.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
03:1301,Feinstaub (PM10),1661427000,µg/m³,HMW,28.0,Mistelbach Steinhübel,Amt der Niederösterreichischen Landesregierung,Hochbehälter Steinhübel,16.5788,48.57832,250.0
03:1413,Feinstaub (PM10),1661427000,µg/m³,HMW,28.0,Wiener Neudorf Hauptstraße,Amt der Niederösterreichischen Landesregierung,Abfallwirtschaftszentrum,16.329,48.0843,210.0
03:1902,Feinstaub (PM10),1661427000,µg/m³,HMW,28.0,Zwentendorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,"Zwentendorf, Lindenplatz Freiwillige Feuerwehr Zwentendorf",15.90706,48.34509,200.0
03:2401,Feinstaub (PM10),1661427000,µg/m³,HMW,28.0,Wiener Neustadt,Amt der Niederösterreichischen Landesregierung,Neuklosterwiese Sportplatz,16.255,47.81416667,265.0
03:0302,Feinstaub (PM10),1661427000,µg/m³,HMW,30.0,Stixneusiedl,Amt der Niederösterreichischen Landesregierung,"Stixneusiedl, Hochbehälter Viehtrift",16.675289,48.05004,235.0
03:0599,Feinstaub (PM10),1661427000,µg/m³,HMW,30.0,Klosterneuburg B14 (Bahnhof Klosterneuburg-Kierling),Amt der Niederösterreichischen Landesregierung,Parkplatz Bahnhof Klosterneuburg-Kierling,16.3279444,48.30822222,170.0
03:2604,Feinstaub (PM10),1661427000,µg/m³,HMW,30.0,Kematen an der Ybbs,Amt der Niederösterreichischen Landesregierung,Gimpersdorf,14.77227777777778,48.04511111111111,330.0
06:145,Feinstaub (PM10),1661427000,µg/m³,HMW,30.0,Kapfenberg St. Martin,Amt der Steiermärkischen Landesregierung,"St. Martin, Anton Buchalka-Straße 13, Ecke Friedhofweg",15.29032,47.44583333333333,517.0
09:A23,Feinstaub (PM10),1661427000,µg/m³,HMW,30.0,A23 Südosttangente/Wehlistraße,Gemeinde Wien - MA22 Umweltschutz,"Wehlistraße 366, Gstr.Nr.2157/250",16.43455,48.20306,162.0
03:1903,Feinstaub (PM10),1661427000,µg/m³,HMW,31.0,Trasdorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Kaindorfer Straße,15.8578,48.331,192.0
05:3055,Feinstaub (PM10),1661427000,µg/m³,HMW,31.0,Haunsberg,Amt der Salzburger Landesregierung,SAFE Funkstation Simmerstatt,13.0158333,47.936667,730.0
10:ENK1,Feinstaub (PM10),1661427000,µg/m³,HMW,31.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
01:0007,Feinstaub (PM10),1661427000,µg/m³,HMW,32.0,Pöttelsdorf,Amt der Burgenländischen Landesregierung,Berggasse,16.434389,47.749044,214.0
03:0603,Feinstaub (PM10),1661427000,µg/m³,HMW,32.0,"Himberg, Alter Markt",Amt der Niederösterreichischen Landesregierung,Am Alten Markt - Institutgasse,16.4311,48.0857,172.0
03:1905,Feinstaub (PM10),1661427000,µg/m³,HMW,32.0,Neusiedl im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Neusiedl im Tullnerfeld,15.96666667,48.32222222,182.0
04:S407,Feinstaub (PM10),1661427000,µg/m³,HMW,32.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
10:KLH1,Feinstaub (PM10),1661427000,µg/m³,HMW,32.0,Klöch bei Bad Radkersburg,Umweltbundesamt,"Seindl, Dissay-Weg",15.95632,46.7672,415.0
06:172,Feinstaub (PM10),1661427000,µg/m³,HMW,33.0,Graz Mitte Gries,Amt der Steiermärkischen Landesregierung,Platz der Freiwilligen Schützen,15.431945,47.06924,366.0
09:STAD,Feinstaub (PM10),1661427000,µg/m³,HMW,33.0,Stadlau,Gemeinde Wien - MA22 Umweltschutz,"Hausgrundweg 23, Gstr. 254/1",16.458345,48.226360833333,159.0
