stationid,component,time,unit,meantype,value,meta_name,meta_owner,meta_location,x_coord,y_coord,z_coord
07:2110,Stickstoffdioxid,1660667400,µg/m³,HMW,22.0,Innsbruck Zentrum - Fallmerayerstraße,Amt der Tiroler Landesregierung,Fallmerayerstraße Ecke Maximilianstrasse,11.3923611,47.2626194,577.0
09:MBA,Stickstoffdioxid,1660667400,µg/m³,HMW,22.0,Hietzinger Kai,Gemeinde Wien - MA22 Umweltschutz,"Hietzinger Kai 1-3, Magistratisches Bezirksamt XIII, XIV",16.3000202777778,48.1883725,194.0
05:1000,Stickstoffdioxid,1660667400,µg/m³,HMW,23.0,Salzburg Rudolfsplatz,Amt der Salzburger Landesregierung,Rudolfsplatz (Grünfläche in der Mitte),13.05329,47.7974,425.0
05:1500,Stickstoffdioxid,1660667400,µg/m³,HMW,23.0,Salzburg Stadtautobahn A1,Amt der Salzburger Landesregierung,"Oberst Lepperdinger-Straße, Parkplatz Stadion Klessheim",13.000439,47.814861,425.0
06:179,Stickstoffdioxid,1660667400,µg/m³,HMW,25.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
04:S217,Stickstoffdioxid,1660667400,µg/m³,HMW,27.0,Enns Kristein 3 - A1 Westautobahn,Amt der Oberösterreichischen Landesregierung,"Ental 4, Autobahn A1, Abfahrt B309, Eckmayer-Mühle",14.436944444444444,48.20944444444445,255.0
09:A23,Stickstoffdioxid,1660667400,µg/m³,HMW,31.0,A23 Südosttangente/Wehlistraße,Gemeinde Wien - MA22 Umweltschutz,"Wehlistraße 366, Gstr.Nr.2157/250",16.43455,48.20306,162.0
02:KA61,Stickstoffdioxid,1660663800,µg/m³,HMW,32.0,Klagenfurt A2 Nordumfahrung ,Amt der Kärntner Landesregierung,"Südautobahn A2 (km 323,06 Fahrtichtung Villach)",14.26611111111111,46.6525,455.0
06:164,Stickstoffdioxid,1660667400,µg/m³,HMW,34.0,Graz Don Bosco,Amt der Steiermärkischen Landesregierung,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",15.416603,47.055611,358.0
03:2302,Stickstoffdioxid,1660667400,µg/m³,HMW,37.0,St. Pölten Europaplatz,Amt der Niederösterreichischen Landesregierung,Europaplatz,15.6204,48.2013,271.0
05:2000,Stickstoffdioxid,1660667400,µg/m³,HMW,37.0,Hallein B159 Kreisverkehr Salzachtalstr./Europastr.,Amt der Salzburger Landesregierung,"Kreisverkehr Hagerkreuzung, S-Seite",13.09995,47.68259,440.0
04:S431,Stickstoffdioxid,1660665600,µg/m³,HMW,39.0,Linz Römerberg B139,Amt der Oberösterreichischen Landesregierung,"Kapuzinerstraße B139, Parkplatz Klammstr.",14.28217,48.30299,262.0
07:2821,Stickstoffdioxid,1660667400,µg/m³,HMW,40.0,"Vomp A12 Inntalautobahn, Raststätte",Amt der Tiroler Landesregierung,"A12, 100 m östl. der Autobahnraststätte",11.692028,47.348774,557.0
07:2910,Stickstoffdioxid,1660667400,µg/m³,HMW,44.0,Lienz Amlacherkreuzung,Amt der Tiroler Landesregierung,Amlacher Kreuzung,12.765622,46.827732,675.0
07:2530,Stickstoffmonoxid,1660667400,µg/m³,HMW,-1.0,Wörgl Stelzhamerstraße,Amt der Tiroler Landesregierung,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,12.066633,47.4885583,508.0
01:0003,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
01:0012,Stickstoffmonoxid,1660654800,µg/m³,HMW,0.0,Illmitz im Burgenländischen Messnetz (könnten UBA-Daten drauf sein),Amt der Burgenländischen Landesregierung,,,,
02:F103,Stickstoffmonoxid,1660665600,µg/m³,HMW,0.0,Klagenfurt A2 Nordumfahrung 2,Amt der Kärntner Landesregierung,Klagenfurt A2,14.26625,46.65285,455.0
02:WO35,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,St. Georgen im Lavanttal - Herzogberg,Amt der Kärntner Landesregierung,Herzogberg,14.891667,46.708333,540.0
03:0502,Stickstoffmonoxid,1660665600,µg/m³,HMW,0.0,Heidenreichstein Thaures,Amt der Niederösterreichischen Landesregierung,Thaures,15.04666667,48.8786111,570.0
03:1901,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Tulln Leopoldgasse,Amt der Niederösterreichischen Landesregierung,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",16.0625,48.329445,178.0
04:S173,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
04:S404,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Traun Tischlerstraße,Amt der Oberösterreichischen Landesregierung,Tischlerstrasse Kindergarten,14.23755,48.22535,274.0
04:S432,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
06:114,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Zeltweg Hauptschule,Amt der Steiermärkischen Landesregierung,"Feldgasse, Hauptschule",14.753333,47.1925,675.0
06:118,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,"Judenburg, Sportplatz",Amt der Steiermärkischen Landesregierung,"Stadionstraße, südlich des Sportplatzes",14.676666666666666,47.17833333333333,715.0
06:135,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Straßengel Kirche,Amt der Steiermärkischen Landesregierung,Straßengel Kirche,15.339166666666667,47.11305555555556,454.0
06:136,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Judendorf Süd,Amt der Steiermärkischen Landesregierung,"Ringsiedlung, Murufer",15.351111111111,47.12027777778,375.0
06:138,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
06:141,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Leoben Göss,Amt der Steiermärkischen Landesregierung,"Mayr-Melnhof-Straße, Südende, Kindergarten, Pz.Nr. 503/49 ",15.10361111111111,47.35888888888889,554.0
06:142,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Leoben Donawitz Kindergarten,Amt der Steiermärkischen Landesregierung,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),15.0745,47.37555555555556,555.0
06:143,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Leoben Zentrum,Amt der Steiermärkischen Landesregierung,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",15.0889,47.3823,543.0
06:145,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Kapfenberg St. Martin,Amt der Steiermärkischen Landesregierung,"St. Martin, Anton Buchalka-Straße 13, Ecke Friedhofweg",15.29032,47.44583333333333,517.0
06:151,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
06:156,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Masenberg,Amt der Steiermärkischen Landesregierung,"Masenberg, Sender oberhalb von Waldhansl",15.882222,47.34806,1180.0
06:172,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Graz Mitte Gries,Amt der Steiermärkischen Landesregierung,Platz der Freiwilligen Schützen,15.431945,47.06924,366.0
06:180,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Bruck an der Mur Flurgasse,Amt der Steiermärkischen Landesregierung,"Flurgasse 2, Ecke Oberdorfer Straße",15.253333,47.409443,485.0
06:191,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Gratwein,Amt der Steiermärkischen Landesregierung,Aufeldstraße,15.3232,47.1357,382.0
06:198,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Fürstenfeld Ungartorweg,Amt der Steiermärkischen Landesregierung,Hauptschule Schillerplatz 2,16.07905,47.04735,276.0
07:2538,Stickstoffmonoxid,1660667400,µg/m³,HMW,-0.0,Kramsach Angerberg,Amt der Tiroler Landesregierung,"Voldöp, Angerberg",11.90995,47.458717,602.0
07:2552,Stickstoffmonoxid,1660665600,µg/m³,HMW,0.0,Kufstein Zentrum Praxmarerstraße,Amt der Tiroler Landesregierung,Praxmarerstraße / Josef Egger Straße 5,12.1724111,47.5818083,489.0
07:2912,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,"Lienz Tristacher-See-Straße, Tiefbrunnen ",Amt der Tiroler Landesregierung,"Tristacher-See-Straße, Tiefbrunnen",12.766025,46.8191111,681.0
09:STEF,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Stephansplatz,Gemeinde Wien - MA22 Umweltschutz,"Stephansdom, Kerzenkammer östlich des Südturmes, 1. Stock",16.3732536111111,48.20815,172.0
09:ZA,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Hohe Warte,Gemeinde Wien - MA22 Umweltschutz,"Hohe Warte 38, Zentralanstalt für Meteorologie u. Geodynamik",16.357079,48.248993,210.0
10:ILL1,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
10:PIL1,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
10:SON1,Stickstoffmonoxid,1660665600,µg/m³,HMW,0.0,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
10:SON1,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Sonnblick,Umweltbundesamt,Wetterobservatorium Hoher Sonnblick,12.9583,47.0541667,3106.0
10:VOR1,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
10:ZOE2,Stickstoffmonoxid,1660667400,µg/m³,HMW,0.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
01:0004,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
02:F202,Stickstoffmonoxid,1660665600,µg/m³,HMW,1.0,Klein St. Paul - Pemberg,Amt der Kärntner Landesregierung,Pemberg,14.52998,46.84283,810.0
02:KA71,Stickstoffmonoxid,1660665600,µg/m³,HMW,1.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
02:SP10,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Obervellach Schulzentrum,Amt der Kärntner Landesregierung,"Schulzentrum Obervellach-West 27, Dürnvellach",13.194533,46.935,686.0
02:SP18,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Spittal a. d. Drau Oktoberstraße,Amt der Kärntner Landesregierung,"10. Oktober-Strasse 9, Schulzentrum",13.49388888888888,46.8013888888888,560.0
03:0101,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Amstetten,Amt der Niederösterreichischen Landesregierung,"Anzengruberstraße, Parkplatz vor der Schule",14.8788,48.1199,270.0
03:0104,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,"St. Valentin A1, Buchenstraße",Amt der Niederösterreichischen Landesregierung,"Attenhofen, Buchenstraße/Kaufpark",14.51954,48.19234,265.0
03:0202,Stickstoffmonoxid,1660645800,µg/m³,HMW,1.0,Forsthof am Schöpfl,Amt der Niederösterreichischen Landesregierung,Forsthof am Schöpfl,15.9189,48.1051,581.0
03:0301,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Hainburg Krankenhaus,Amt der Niederösterreichischen Landesregierung,"Parkplatz Bezirkskrankenhaus, Florianistraße",16.95787,48.1442,180.0
03:0302,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Stixneusiedl,Amt der Niederösterreichischen Landesregierung,"Stixneusiedl, Hochbehälter Viehtrift",16.675289,48.05004,235.0
03:0403,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Wolkersdorf,Amt der Niederösterreichischen Landesregierung,Hochbehälter Breitenkreuz,16.522,48.3929,260.0
03:0407,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Groß-Enzersdorf - Glinzendorf,Amt der Niederösterreichischen Landesregierung,L3010 zwischen Glinzendorf und Rutzendorf,16.63638889,48.230833333,150.0
03:0601,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Klosterneuburg Meynertgasse,Amt der Niederösterreichischen Landesregierung,"Meynertgasse, südwestlich vom Wasserhochbehälter",16.31395,48.30246,260.0
03:1204,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Pöchlarn,Amt der Niederösterreichischen Landesregierung,"Brunnenschutzgebiet, Donauuferpromenade",15.205,48.21275,216.0
03:1401,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Mödling Bachgasse,Amt der Niederösterreichischen Landesregierung,Untere Bachgasse (Park vor Schule),16.3022222,48.0861111,215.0
03:1406,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Biedermannsdorf Mühlengasse,Amt der Niederösterreichischen Landesregierung,Mühlengasse 49,16.33722222222222,48.083333333333336,188.0
03:1413,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Wiener Neudorf Hauptstraße,Amt der Niederösterreichischen Landesregierung,Abfallwirtschaftszentrum,16.329,48.0843,210.0
03:1502,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Payerbach - Kreuzberg,Amt der Niederösterreichischen Landesregierung,"Kreuzberg, Althammerhofstraße, Coronakreuz",15.860277778,47.67027778,890.0
03:1905,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Neusiedl im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Neusiedl im Tullnerfeld,15.96666667,48.32222222,182.0
03:2301,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,St. Pölten Eybnerstraße,Amt der Niederösterreichischen Landesregierung,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule",15.6325,48.2116,270.0
03:2604,Stickstoffmonoxid,1660629600,µg/m³,HMW,1.0,Kematen an der Ybbs,Amt der Niederösterreichischen Landesregierung,Gimpersdorf,14.77227777777778,48.04511111111111,330.0
03:2701,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,"Schwechat Sportplatz, Mühlgasse",Amt der Niederösterreichischen Landesregierung,"Phönix-Sportplatz, Mühlgasse/Radetzkystraße",16.474444444444444,48.145,155.0
03:2702,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,"Mannswörth bei Schwechat, Danubiastraße/A4",Amt der Niederösterreichischen Landesregierung,"Danubiastraße, Brücke A4",16.51111,48.145,159.0
04:S108,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
04:S156,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
04:S184,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,"Linz Stadtpark, Noßbergerstraße",Amt der Oberösterreichischen Landesregierung,"Noßbergerstraße, hinter Museumstraße 34a",14.297502777777778,48.30611944444444,260.0
04:S406,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
04:S407,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
04:S409,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777776,48.04944444444444,305.0
04:S415,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Linz 24er Turm A7,Amt der Oberösterreichischen Landesregierung,Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn),14.2977778,48.323333,255.0
05:1200,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,"Salzburg Lehener Park, Franz Martin-Straße 1",Amt der Salzburger Landesregierung,Franz Martin-Straße 1,13.03488,47.81565,420.0
05:2100,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Hallein Winterstall,Amt der Salzburger Landesregierung,Winterstallstraße,13.106,47.667,650.0
05:3055,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Haunsberg,Amt der Salzburger Landesregierung,SAFE Funkstation Simmerstatt,13.0158333,47.936667,730.0
05:4057,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,"St. Johann im Pongau, Bezirkshauptmannschaft",Amt der Salzburger Landesregierung,"Bezirkshauptmannschaft, Hauptstraße 1",13.205556,47.351387,620.0
05:6072,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Zell am See Freizeitzentrum/Eishalle,Amt der Salzburger Landesregierung,"Freizeitzentrum, Steinergasse",12.795124,47.32664,775.0
06:106,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Köflach,Amt der Steiermärkischen Landesregierung,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",15.086667,47.06333,445.0
06:119,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Knittelfeld Parkstraße,Amt der Steiermärkischen Landesregierung,"Parkstraße, Pestalozzistraße",14.825277777777778,47.21037,635.0
06:139,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Graz West - Eggenberg,Amt der Steiermärkischen Landesregierung,"Gaswerkstrasse 13, Bez. Eggenberg",15.404388,47.069443,370.0
06:171,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Graz Ost Petersgasse,Amt der Steiermärkischen Landesregierung,"Petersgasse, gegenüber Eisteichgasse",15.46665,47.05952,366.0
06:177,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Liezen Pyhrnbach,Amt der Steiermärkischen Landesregierung,Alte Gasse 12,14.244676,47.565439,649.0
06:195,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Deutschlandsberg Rathausgasse,Amt der Steiermärkischen Landesregierung,"Rathausgasse 3, Arbeiterkammer",15.212777777777776,46.81388888888888,365.0
07:2113,Stickstoffmonoxid,1660665600,µg/m³,HMW,1.0,Innsbruck Sadrach,Amt der Tiroler Landesregierung,Sadrach - Buttererbichl,11.3746611,47.2699028,678.0
07:2115,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Vill Zenzenhof A13,Amt der Tiroler Landesregierung,"Vill Zenzenhof, ÖAMTC Fahrtechnikzentrum, Handlhofweg 81",11.392064,47.225578,732.0
07:2227,Stickstoffmonoxid,1660654800,µg/m³,HMW,1.0,Hall in Tirol Untere Lend,Amt der Tiroler Landesregierung,Parkplatz beim Sportplatz Untere Lend,11.512497,47.27807,558.0
07:2710,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Heiterwang Ort L355,Amt der Tiroler Landesregierung,Ennet der Ach,10.7441167,47.4475972,985.0
08:0503,Stickstoffmonoxid,1660665600,µg/m³,HMW,1.0,Sulzberg - Gmeind,Umweltinstitut des Landes Vorarlberg,Gmeind,9.9267,47.5292,1020.0
08:0807,Stickstoffmonoxid,1660665600,µg/m³,HMW,1.0,Dornbirn Stadtstraße,Umweltinstitut des Landes Vorarlberg,"Stadtstrasse, gegenüber Stadtbad, nördl. Kapuzinerstraße",9.74344083333333,47.4100322222222,440.0
08:2801,Stickstoffmonoxid,1660665600,µg/m³,HMW,1.0,Wald am Arlberg S16,Umweltinstitut des Landes Vorarlberg,"Außerwald, Arlbergstraße",10.034324,47.128863,940.0
09:BELG,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Belgradplatz,Gemeinde Wien - MA22 Umweltschutz,"Belgradplatz (Südostecke), Gstr.Nr. 816/252",16.3614172222222,48.1743530555556,218.0
09:FLO,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Floridsdorf,Gemeinde Wien - MA22 Umweltschutz,"Floridsdorf, Gerichtsgasse 1a (Prager Str. 65m)",16.396954,48.261086,164.0
09:JAEG,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Hermannskogel,Gemeinde Wien - MA22 Umweltschutz,"Hermannskogel, Jägerwiese",16.2972,48.2702,488.0
09:KE,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Kaiser-Ebersdorf,Gemeinde Wien - MA22 Umweltschutz,"Kaiserebersdorf, Alberner Straße 8 (Umspannwerk) (A4 160m)",16.476051,48.156708,158.0
09:LIES,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Liesing - Carlberger-Gasse Gewerbegebiet,Gemeinde Wien - MA22 Umweltschutz,"Carlberger-Gasse 69 (Gst. Nr. 273/11, KG Erlaa)",16.30127778,48.14125,211.0
09:SCHA,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Schafberg,Gemeinde Wien - MA22 Umweltschutz,"Schafbergbad, Josef Redl Gasse 2, Gstr.Nr. 698/4",16.301563,48.23537,319.0
09:TAB,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Taborstraße,Gemeinde Wien - MA22 Umweltschutz,Ecke Taborstraße - Glockengasse,16.3809180555556,48.2167394444444,162.0
10:ENK1,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
10:KLH1,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Klöch bei Bad Radkersburg,Umweltbundesamt,"Seindl, Dissay-Weg",15.95632,46.7672,415.0
10:ZOE2,Stickstoffmonoxid,1660667400,µg/m³,HMW,1.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
02:VI12,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Villach Tirolerbrücke,Amt der Kärntner Landesregierung,Tirolerbrücke (westl. v. Westbahnhof),13.841389,46.6125,490.0
03:1402,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Vösendorf - Peter Jordan-Straße,Amt der Niederösterreichischen Landesregierung,Nähe Peter Jordan-Straße 4-6,16.33145,48.12474,194.0
03:1701,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Dunkelsteinerwald - Unterbergern,Amt der Niederösterreichischen Landesregierung,Unterbergern Bäckerberg,15.54583333,48.370278,320.0
03:1903,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Trasdorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Kaindorfer Straße,15.8578,48.331,192.0
03:2401,Stickstoffmonoxid,1660636800,µg/m³,HMW,2.0,Wiener Neustadt,Amt der Niederösterreichischen Landesregierung,Neuklosterwiese Sportplatz,16.255,47.81416667,265.0
03:2501,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Krems,Amt der Niederösterreichischen Landesregierung,"St.Paul-Gasse/Rechte Kremszeile 54, Sportplatz",15.619166,48.40861,200.0
04:S125,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,"Bad Ischl, Rettenbachwaldstraße",Amt der Oberösterreichischen Landesregierung,Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),13.632222222222223,47.71611111111111,460.0
04:S416,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
05:1066,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Salzburg Mirabellplatz,Amt der Salzburger Landesregierung,Mirabellplatz,13.043333,47.8055556,430.0
05:5032,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Tamsweg Untere Postgasse,Amt der Salzburger Landesregierung,Parkplatz Untere Postgasse 2,13.80804,47.12566,1025.0
06:107,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Voitsberg Mühlgasse,Amt der Steiermärkischen Landesregierung,"Mühlgasse, Ecke Franz Josef-Straße",15.15277777777778,47.04472222222222,390.0
06:170,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
06:176,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,B116 (Bruck an der Mur),Amt der Steiermärkischen Landesregierung,Wiener Straße 77,15.270528,47.425667,504.0
06:178,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Weiz Bahnhofstraße,Amt der Steiermärkischen Landesregierung,Bahnhofstraße 7,15.628392,47.215703,459.0
06:194,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Mürzzuschlag Roseggerpark,Amt der Steiermärkischen Landesregierung,"Roseggerpark, Waldgasse/Roseggergasse",15.673055555555557,47.60472222222222,679.0
06:197,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Leibnitz Lastenstraße,Amt der Steiermärkischen Landesregierung,"Lastenstraße 12, Volksschule",15.540555555555557,46.77833333333333,272.0
09:AKC,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,AKH,Gemeinde Wien - MA22 Umweltschutz,"Allgemeines Krankenhaus, Ostringweg (zwischen Gebäuden BT25)",16.349818,48.21911,184.0
09:GAUD,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Gaudenzdorf,Gemeinde Wien - MA22 Umweltschutz,"Umspannwerk Gaudenzdorfer Gürtel, Dunklerg. 1-7/O. Perl-Weg",16.3393311111111,48.1871469444444,179.0
09:KEND,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Kendlerstraße,Gemeinde Wien - MA22 Umweltschutz,Kendlerstraße 40 (Umspannwerk),16.30975,48.205,236.0
09:LOB,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Lobau,Gemeinde Wien - MA22 Umweltschutz,Lobau Grundwasserwerk,16.5256138888889,48.1620694444444,155.0
09:STAD,Stickstoffmonoxid,1660667400,µg/m³,HMW,2.0,Stadlau,Gemeinde Wien - MA22 Umweltschutz,"Hausgrundweg 23, Gstr. 254/1",16.458345,48.226360833333,159.0
01:0001,Stickstoffmonoxid,1660667400,µg/m³,HMW,3.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
03:0065,Stickstoffmonoxid,1660667400,µg/m³,HMW,3.0,"Purkersdorf, Tullnerbachstraße",Amt der Niederösterreichischen Landesregierung,"Neukurkersdorf, Gemeindebauhof, Tullnerbachstraße (B44)",16.1434,48.1955,260.0
